ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.6086290409264503,0.6924506784945145,0.4672542770694167,0.620806924814842,0.7176912816932653,0.5243165171583912,0.14621979345866723,0.3111516230651243,0.4709027282652076,0.0
0.35710098648549427,0.5181690079848538,0.39409620446585286,0.5384081508306876,0.5564658705817396,0.3914370162261781,0.231285728088326,0.8006472791150968,0.569235003164575,0.0
0.505771036019774,0.4003351332436348,0.27325079893087806,0.6249407866831086,0.48587882339070493,0.31391004198738554,0.40704448081880407,0.5758384992740787,0.5587796758667106,0.0
0.505771036019774,0.39037667696536116,0.3322532037680948,0.6133322152383814,0.5816987273307173,0.1900770201689803,0.5525768269690456,0.477714603544547,0.4991317242726162,0.0
0.2790055967825836,0.6745601432485374,0.5225055810805339,0.5199874455816123,0.6231260062392576,0.1538234388543195,0.2855986820026209,0.5111475056397303,0.46377003434627795,0.0
0.456525258845156,0.600618914160713,0.3389559289290753,0.3932336510352006,0.5642990088034243,0.3284977784552303,0.4428392785725579,0.1393594341255277,0.46771585730695975,0.0
0.505771036019774,0.660351746437548,0.581364771641444,0.6621403557742774,0.727049717240085,0.2009478215270699,0.5642564053565858,0.5326726237345494,0.45483119907670644,0.0
0.6208637151934316,0.5357853647695794,0.3995533415882959,0.6168219442956782,0.5816987273307173,0.37922235200640925,0.39006784646560716,0.3870026842461331,0.5725014649714371,0.0
0.5775542714915871,0.29129490093790433,0.5308644998821136,0.48393247828688224,0.5816987273307173,0.410513660306667,0.3417493967353911,0.6290426087335232,0.49511985431682093,0.0
0.44314126444845353,0.5980391824452147,0.3529051671710329,0.588805626970291,0.5816987273307173,0.3158545949056533,0.4878548912298353,0.5122083038348015,0.7119851023102732,0.0
0.3612934906117956,0.6933004237101528,0.5673143558296305,0.675638054355115,0.6971935820959514,0.8537794228400778,0.4273249591556908,0.6148188391030811,0.6913699705842472,0.0
0.505771036019774,0.20324405009972926,0.44493337386752857,0.6313350318661077,0.5816987273307173,0.5324578577049512,0.35061811228768264,0.544628220180608,0.599507175582004,0.0
0.505771036019774,0.5940271245045089,0.20539010076808822,0.32486239013399687,0.5623417219279329,0.2655307159072029,0.5304654588837882,0.39882855734474815,0.37620344896009067,0.0
0.5186821801479085,0.48045568329108057,0.4046191272251776,0.42936097791291084,0.6257105059337161,0.5590523221806456,0.5780733056818519,0.4077088352702462,0.41337950135762846,0.0
0.5114619450577672,0.49206110455845226,0.10544735714496714,0.27013983746363873,0.4221197837996504,0.43114237656898885,0.2911733597552891,0.7244517667539121,0.4603688871520664,0.0
0.4074831983009299,0.24979807133974094,0.540217745841512,0.5243446700255948,0.47745319094245703,0.5646409392619629,0.2606061489488943,0.3846200065996755,0.5119178308734615,0.0
0.44409093822573864,0.30291943142516153,0.3142442547423646,0.527629194153062,0.48612606810957787,0.6560534051915573,0.45531066483507604,0.46372016279800493,0.7328102563236535,0.0
0.6199953549974418,0.7065735214860026,0.3720982177756737,0.5609991905596792,0.5816987273307173,0.29982718544810144,0.6323528375201106,0.5611616106273803,0.45820954782535483,0.0
0.505771036019774,0.6234091457618294,0.23870330224350358,0.41067137108643886,0.6119989790139388,0.42620624684760827,0.5199936538719644,0.39439568948909187,0.6061479672317681,0.0
0.49266586722144273,0.5946061790732466,0.4158823375158941,0.5020751394719836,0.5816987273307173,0.3524131010554826,0.44960873721765027,0.7284104579108674,0.6755121251663025,0.0
0.25103896633894857,0.4037116628752445,0.37284711726526004,0.5064328062200493,0.44746913446260217,0.22015115202221056,0.2878249774298209,0.641827396720583,0.43725001533359176,0.0
0.2658928918524086,0.42151294531789735,0.6180190584861716,0.49570021715783485,0.561581845731657,0.5002619284380707,0.4738417187811601,0.40434180118999347,0.41838489922317257,0.0
0.46107177124976556,0.4688274334288628,0.3964634899130494,0.4230865000933741,0.5277938223409147,0.5177808896497326,0.5381419287973441,0.46236247852898743,0.15946897455338677,0.0
0.5226289109914942,0.6169597302870274,0.5185421108517085,0.7446612526561391,0.70430792808698,0.42743001973072176,0.2602587843775738,0.5579271780606777,0.3891799300025707,0.0
0.13175274046420302,0.6758714170912717,0.4657757058500625,0.5770984187838677,0.5816987273307173,0.4002797257031913,0.5138643408546064,0.4345333038096835,0.6737499245800215,0.0
0.3942232611741148,0.4399713558593183,0.20048285075608602,0.5775908374109612,0.5816987273307173,0.45830647016316506,0.6091600806077234,0.5326726237345494,0.43656567599242135,0.0
0.5292132476374724,0.571397609690868,0.15179360317434276,0.4817160969711139,0.5182863097274204,0.5642340436137593,0.3575534102582851,0.6520171482814041,0.4391039757968451,0.0
0.4269121155776856,0.7672356543387304,0.4424346885086162,0.5711623742812882,0.723394845513874,0.5816735319828064,0.38531763414522435,0.6630737650692611,0.29205352533715595,0.0
0.45681136654793303,0.3134012924001396,0.38594283991048023,0.37383537074968287,0.3917512048877547,0.6853378775058526,0.292485616267443,0.7649446648589486,0.5182865408795054,0.0
0.44354587569346315,0.5367791627939191,0.21008951276686233,0.5892248666034969,0.5816987273307173,0.4122658862775679,0.20335870936840258,0.5663496203705973,0.40887116939813095,0.0
0.48305946584940995,0.6697444124453233,0.4406516611565024,0.5896665877000861,0.6290511849951801,0.49650366153129133,0.4468952062195831,0.5198216594181173,0.6554318700607455,0.0
0.7084797902752981,0.5504303754675165,0.34724407617848785,0.5047233980607093,0.5686392176396802,0.43546400671877483,0.5274345955694281,0.47503913022466093,0.36594979085965573,0.0
0.7253885835872801,0.9171846691084261,0.20246558735305425,0.49339540998571385,0.7659781659335507,0.5350540062694289,0.27385570829447053,0.545032440549708,0.6716708753870451,0.0
0.6229804793300416,0.5765045136775242,0.4644368662931517,0.4675884464708297,0.705633283960768,0.5691169943102744,0.4350096171359593,0.33784527216447224,0.20892926904837847,0.0
0.505771036019774,0.5460723664134588,0.27636511217684273,0.5719924805777749,0.5689286401067954,0.6883358187404393,0.37053568897867156,0.5546870542651633,0.5547214621898893,0.0
0.505771036019774,0.5501642614367975,0.4827249646716136,0.5101910149006602,0.6485322398981164,0.41833020634760537,0.2692191059496106,0.4426042354226954,0.3602126379610806,0.0
0.43568905039059913,0.6909447019255295,0.32994803101928644,0.6345072954422212,0.5816987273307173,0.1916925472057714,0.6540250674507194,0.7496228317043384,0.325730718312134,0.0
0.644770551393688,0.7464310686236253,0.45387998757235776,0.4881702047892475,0.6946930350620453,0.7114271038597832,0.5343192357385091,0.47367762041919187,0.10758971794312078,0.0
0.4966694002421107,0.5648134394620706,0.18533673988742919,0.40264091230589905,0.4979202721280203,0.6464175086468854,0.27539391860271334,0.4479888821766452,0.41631041944089586,0.0
0.4386341112105618,0.5456962470777781,0.43291009381972106,0.566355883988063,0.5687909768973193,0.6410480441945217,0.5224647588213085,0.3287764914059236,0.7391681404826931,0.0
0.5055624290378897,0.6283771005570197,0.386699793296378,0.45634752378730675,0.6050247009271655,0.265042724844859,0.3242068558468958,0.7265805384482618,0.6266795736285589,0.0
0.3920224506437509,0.3205401741820922,0.34748830216429877,0.6133397879240069,0.4306536660480282,0.4543907581341937,0.4850675357614931,0.710270363630385,0.683831777610993,0.0
0.5146827981849093,0.26440961414770425,0.3990875089784494,0.4579623743337791,0.45668949583537244,0.41434967646683807,0.43843475424786654,0.5110718012866615,0.4273119919984636,0.0
0.655562133278031,0.42018929912983144,0.3373609024016276,0.577224300130339,0.5437635511635025,0.4293203340263433,0.3070603296260788,0.5005023945485216,0.31362639211825577,0.0
0.3050511567666955,0.4331127074426729,0.3954324323138717,0.5510379756102274,0.4778184594001692,0.2938402576203586,0.4321274500191134,0.4359562520841919,0.43749402589380326,0.0
0.5249174651107581,0.6377876025789917,0.18385803249452834,0.6683020493010257,0.5816987273307173,0.5467689650809775,0.6109338794550636,0.5920520680891842,0.6486812547137173,0.0
0.6090121335555564,0.46494216851320763,0.18908043273283393,0.5582550949500881,0.5096105110712091,0.5119387770828138,0.7527170977985458,0.4188979661750971,0.6869000078496734,0.0
0.505771036019774,0.4411078939472947,0.5883119760268465,0.6245314206025565,0.5682451643010198,0.7156748943376966,0.5936825424186223,0.830851865500952,0.4813714856291853,0.0
0.18657399391551868,0.5127900908637494,0.5660717586930938,0.504457076640951,0.5816987273307173,0.5011665113140139,0.4203357551418889,0.3957892130832511,0.6268113764717351,0.0
0.6064693972876958,0.568357617897356,0.3721925502644383,0.6198663746948061,0.6529179206999076,0.443321175180156,0.570277611297937,0.500427033943229,0.45860404710470326,0.0
0.505771036019774,0.602519958114819,0.36480275446621546,0.5170414229813591,0.5824526662325643,0.4929801915777511,0.36103521678075245,0.5587922445273341,0.36842363155920904,0.0
0.6327429665143192,0.7515108115731202,0.15274881201902793,0.595069716406456,0.6232644790930545,0.28471991664223495,0.2197497225414642,0.6276918256686349,0.7706043369487079,0.0
0.4355826086766272,0.5171127417314176,0.45079046746987805,0.47679826832637584,0.6219072265460214,0.11257301733284217,0.47650889871178503,0.5896921391427734,0.47785259299110844,0.0
0.601426477294928,0.5015995705122746,0.2120808007877222,0.28542198363840726,0.508883651943953,0.4934146174421742,0.575079120899265,0.3897803999593374,0.4750384409685715,0.0
0.6632967872451695,0.6355989705236043,0.19686526565111287,0.543081490493358,0.5773342859062751,0.30122178107577363,0.4586882208940799,0.5326726237345494,0.7165781565667766,0.0
0.5625639382486992,0.6487413048503844,0.20341600655840056,0.5441194977026735,0.6175691318041373,0.46146070181708865,0.1480253606333005,0.506157972700607,0.5272431846249803,0.0
0.5518094934339113,0.7429794524246497,0.5936466862573332,0.6289441102335647,0.8452207109228747,0.2761652956326587,0.5856645306109587,0.4847064355784518,0.43010714759778795,0.0
0.24200647218027796,0.5970319939124827,0.32688241117195094,0.6432705698421378,0.6253887368173615,0.3015240015273676,0.6133463475823702,0.662409128443262,0.2549822174828983,0.0
0.48180762250578285,0.620230681409811,0.35383716592274544,0.5333470992147884,0.5816987273307173,0.33498885684331486,0.5604068760445327,0.5950583308127698,0.4636703705571,0.0
0.505771036019774,0.5186653894257579,0.45548195355566773,0.7250995715847196,0.648314896684288,0.14389592340570964,0.4308515401057828,0.5380211127759743,0.7901334157794155,0.0
0.5131304088137991,0.7777476305777912,0.22624977908280813,0.67761214823733,0.6525701871202342,0.19050169707679623,0.5727933764631091,0.6594661436809823,0.5950398017634453,0.0
0.7222840503320468,0.7000569484393392,0.24645022872736264,0.39457152892548375,0.6615984468646061,0.3874348541272279,0.5337595512266103,0.4897952843396769,0.37356083232627757,0.0
0.5283866641816727,0.27243822765921766,0.14011979122255688,0.5116781948413625,0.3198799161294839,0.5392376773080381,0.42781249790292314,0.5326726237345494,0.32126252796987576,0.0
0.5580574563078792,0.5410091189840723,0.6933590041998432,0.5465868993870254,0.5816987273307173,0.4565147736259076,0.4776596644565366,0.5326726237345494,0.8990066853524115,0.0
0.49124692375547957,0.32444617134623976,0.44515371034894663,0.5275555001378028,0.5067657949753617,0.2810354133239672,0.6208370049897688,0.6527186981487584,0.4495462415835593,0.0
0.505771036019774,0.3610487254802645,0.2634625324308593,0.5741712082887941,0.5816987273307173,0.502678681875407,0.6284053920971796,0.39609911322356844,0.6077425450938841,0.0
0.505771036019774,0.665153441044922,0.4449106113427521,0.5310761950474004,0.6826394606559404,0.1629367806951459,0.28270439081112725,0.5811921661446804,0.5194923821529247,0.0
0.5372179770480126,0.7966413513955088,0.435824396500859,0.7904070692490638,0.5816987273307173,0.5669678958135427,0.5378446655519399,0.45674887775983763,0.2705209580816481,0.0
0.6107768192349528,0.6667469016349534,0.46953269569320444,0.5847771812561977,0.6825094008146826,0.4385724015849191,0.5389385704075439,0.5874597550326611,0.4391920225862674,0.0
0.7363198326295504,0.6158602586641367,0.44876003774572876,0.6700795570007533,0.6832678109428731,0.35230327443100434,0.1678314770431517,0.4773412723352365,0.34696106115897946,0.0
0.505771036019774,0.7444484026888716,0.4769252737269301,0.7478784052621321,0.8662661010143405,0.4961589016384735,0.42226182506656773,0.6770992401005614,0.681175414278124,0.0
0.5265060766578261,0.5813909160267067,0.40378275108371803,0.7251922064140872,0.6627269107034414,0.31770913309488424,0.3579563901216521,0.5434173093028843,0.5601417161472514,0.0
0.7986210474615646,0.6560540761474897,0.2672870063014719,0.4494716657944265,0.5816987273307173,0.5640671231438538,0.4917642493289826,0.892418582728758,0.4461791745318855,0.0
0.4647491261787477,0.5616918080669429,0.2752777154331328,0.45792428707031785,0.5614919400703291,0.5251089007182975,0.5492408401218416,0.36887076236561656,0.39681898066699506,0.0
0.47456684104730756,0.37889238756938864,0.17384507157467008,0.26595891571827507,0.31797437122025474,0.44840653283122806,0.5005648409204625,0.5148866942177097,0.44676742786761015,0.0
0.3595552849822621,0.391340617431057,0.5689213001793193,0.5299003873271962,0.5428944928447568,0.5580984949231818,0.6173371088864306,0.506687429942024,0.33937388491568615,0.0
0.49375768299927436,0.39286049372221205,0.28982633577605504,0.35728395788895106,0.4173165918100441,0.45144757347688513,0.6199506485203804,0.4443337644077956,0.21974833677295705,0.0
0.5698311422057498,0.7198726492196892,0.5229204683058807,0.7267034115823349,0.7686352334254076,0.5109279865523481,0.36507042896401176,0.18723548137258691,0.3974531101723678,0.0
0.43416684546494805,0.5443390156351023,0.5851098628471001,0.6088823646377531,0.7116644865097375,0.3122741188801871,0.685762946029001,0.3336629253964197,0.5202459643616109,0.0
0.4458867488645605,0.5240512221946668,0.4569066003652118,0.5306017064262644,0.5405972157243427,0.46647658857188595,0.657857887913651,0.4884025975736223,0.57831444467659,0.0
0.43309677070650543,0.4110939428236066,0.23731886593641524,0.558285999739353,0.5023101174385688,0.25493437886897813,0.38731861897951064,0.5541079478725751,0.381421235548659,0.0
0.580684679569052,0.47323450308852477,0.4517315308492653,0.677417436154464,0.5835814105779005,0.3769071121293063,0.5262935508276165,0.6543197294887738,0.361606567441632,0.0
0.6830289959849658,0.5607041285205674,0.20886010581408954,0.42807477165239277,0.5627885763550491,0.44048965210073243,0.45743547543722896,0.5095730448645386,0.43726977444319026,0.0
0.5834137594505895,0.5567145752214461,0.44035577294658823,0.5409328092880052,0.6112000163005539,0.6017481833933187,0.5341871265665987,0.5313351684697522,0.5368492123460478,0.0
0.6138868668004627,0.807389064072626,0.25400893795180846,0.4352791095339788,0.5816987273307173,0.8587315416722128,0.6890441177131286,0.43990268901550783,0.4006412758510883,0.0
0.505771036019774,0.43510195191141227,0.3386134764996893,0.36094904495602564,0.5816987273307173,0.6729904232602391,0.34937956306991697,0.5326726237345494,0.42159104457459434,0.0
0.4875334214735997,0.5064336638933089,0.7522903098306122,0.45289686591677025,0.6354622449100088,0.33564834447459085,0.3987119404907919,0.4706576342722234,0.2982510073823338,0.0
0.5615126929284687,0.5689038532126214,0.4075785347020391,0.5926665655430252,0.5943056606470986,0.5036263746166776,0.5284831552054583,0.6930708433529456,0.5119411284505716,0.0
0.354698111403212,0.6290231077943508,0.3527027372186217,0.46172822161303495,0.5186995506145254,0.35835691264117425,0.6067140820745279,0.4313590348523561,0.3728052277181429,0.0
0.44338806911533707,0.5277811002746062,0.2154402894306052,0.42794700114374795,0.5593449492796438,0.6160822504332814,0.478449783039697,0.4847157542061783,0.3969179128933911,0.0
0.505771036019774,0.3974336848078695,0.32420583463417546,0.6042310003068858,0.5816987273307173,0.5410879797098056,0.5794232348644608,0.5778850041457719,0.5610814503717757,0.0
0.6978036432919172,0.7865068782523148,0.13382426788105198,0.6260438173549135,0.6541150539764466,0.30027115402027565,0.4922255522945588,0.4211148491338588,0.6024874636522706,0.0
0.6879046771359535,0.38242108397834323,0.3828959861023642,0.5145758183788216,0.5799163286517883,0.4121354640642041,0.554413176915603,0.7241451073286492,0.6560958891962873,0.0
0.3705336861025983,0.20791472000938452,0.3240904671552378,0.5136525177148742,0.5816987273307173,0.32758375515423294,0.4957987926352552,0.7943944271727202,0.33149137762563685,0.0
0.5452550062626825,0.5521415187160469,0.26255452389451966,0.7474400702194839,0.6521201693776812,0.4180234533973329,0.319516945200331,0.8072618163242291,0.2792714628259361,0.0
0.4122285035581206,0.3903591437206779,0.4037106212762993,0.48369951231413644,0.47725765658795943,0.23120771279075633,0.3641681607857516,0.6891848538460139,0.6123953612204791,0.0
0.4699978092429683,0.5433417760070995,0.2846364798106734,0.3251893130650344,0.45817004225137065,0.1274956567239477,0.29301361209646914,0.5923294808343383,0.5910251222520072,0.0
0.34293959771970434,0.48365883216185585,0.21731416804919523,0.6751691883190051,0.5484251192085304,0.7098102034541006,0.39085701401161244,0.4972350483074255,0.5612853340268013,0.0
0.5677725512965406,0.6920926602861159,0.3088109135812635,0.4305256330649618,0.5816987273307173,0.4427171105779463,0.2476357739733881,0.5400369966778404,0.4239460883474789,0.0
0.4933565837008326,0.6142843856188238,0.3229602124717962,0.5440588376743213,0.5996808300706119,0.3059765151862483,0.2840653649276543,0.48988855953622035,0.12757786958145229,0.0
0.505771036019774,0.8481808214257798,0.36336413688977137,0.5026770243178623,0.6097077796250422,0.3739699324122577,0.4867080639676569,0.5385858397392072,0.5661467572750423,0.0
0.505771036019774,0.5199550944697563,0.1954375327880593,0.3361417653810489,0.5100831141383967,0.38084152936642895,0.37075849306777553,0.49608667706203274,0.38063387175576674,0.0
0.6043807767144137,0.5990357587061454,0.5596442390341894,0.651831824331637,0.726798609993196,0.5173647422941637,0.4445100452636157,0.5326726237345494,0.43901382991292864,0.0
0.5518667719930362,0.6765370908948047,0.3504882493937893,0.4666287179693412,0.6001556286024048,0.5084737812991431,0.4674275868184399,0.29076307286626835,0.42931308460057105,0.0
0.505771036019774,0.726279954754302,0.3157074299884377,0.6589174395195844,0.5816987273307173,0.4500796203779228,0.5526687208965585,0.5209310913711394,0.44010917252891457,0.0
0.6376484391644104,0.7052910677337277,0.36942531366751585,0.6417016261331873,0.6788487396814464,0.34748686782730664,0.33177345893143095,0.6094260016887736,0.5959275778309586,0.0
0.44342968140850164,0.38372207506743544,0.2797389890799663,0.6154942350818206,0.5660928483163887,0.5241012031751614,0.462608899433343,0.5028329831710895,0.5453990796597562,0.0
0.43774468823542273,0.3411793215147284,0.15260978274132062,0.5695435718232382,0.4231214156554613,0.4083612180729152,0.5454345943795894,0.4052824610301145,0.60197085685778,0.0
0.505771036019774,0.5615789822985005,0.1914548495347219,0.69174999126438,0.5993340045537523,0.411124432830342,0.4551428485669958,0.503216964957306,0.23235218627161608,0.0
